FID,Id,x,y
642,0,112.970171820000004,28.207614657600001
643,0,112.970148053000003,28.207515413700001
644,0,112.967526862000000,28.208598716899999
645,0,112.967628275999999,28.208587334400001
646,0,112.967729689999999,28.208575952000000
647,0,112.967831103999998,28.208564569600000
648,0,112.967932517999998,28.208553187200000
649,0,112.968033931999997,28.208541804700001
650,0,112.968135345999997,28.208530422300001
651,0,112.968236759999996,28.208519039900001
652,0,112.968338173999996,28.208507657500000
653,0,112.968439587999995,28.208496275000002
654,0,112.968541001999995,28.208484892600001
655,0,112.968642416999998,28.208473510200001
656,0,112.968743830999998,28.208462127800001
657,0,112.967238777999995,28.208631050600001
658,0,112.967340191999995,28.208619668099999
659,0,112.967441605999994,28.208608285699999
660,0,112.966550646000002,28.208669598299998
661,0,112.966522999999995,28.208571363499999
662,0,112.966495352999999,28.208473128800001
663,0,112.966467707000007,28.208374894100000
664,0,112.966440061000000,28.208276659399999
665,0,112.966412414999994,28.208178424700002
666,0,112.966652479000004,28.208696855100001
667,0,112.966753893000003,28.208685472599999
668,0,112.966855307000003,28.208674090199999
669,0,112.966956722000006,28.208662707799999
670,0,112.967058136000006,28.208651325400002
671,0,112.967159550000005,28.208639942900000
